Codigo,Nat,Ud,Resumen,CanPres,Pres,ImpPres,Categoria,Subcategoria,Fecha
MIM02772,Material,m2,Panel rs-470 p.p. e=0.6,0.0,9048.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM02779,Material,m2,Panel super span 50 zn. e=0.5/0.5,0.0,17003.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM02780,Material,m2,Panel super span 50 p.p. e=0.5/0.5,0.0,18855.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM02846,Material,m2,"Pl zincalum #26 acan. 0,5mm",0.0,5558.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM02848,Material,m2,Pl zincalum #24 lisa,0.0,4315.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM02855,Material,m2,"Pl zincalum #24 acan. 0,6mm",0.0,7111.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM02856,Material,m2,"Pl zincalum #26 lisa  0,5mm",0.0,5884.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM02858,Material,m2,"Pl zincalum #28 lisa  0,4mm",0.0,4815.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM02859,Material,m2,"Pl zincalum #28 acan. 0,4mm",0.0,4689.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM05873,Material,m2,"Panel a2 zincalum 0,5mm",0.0,3267.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM05908,Material,m2,Panel a2 450-50 zincal.0.5,0.0,3033.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM05909,Material,m2,Panel tecnoroof 853 prepint.,0.0,13409.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM06423,Material,m2,Teja gerard gravillada colo,0.0,5560.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM06424,Material,m2,Teja austral prepintada,0.0,2942.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM06425,Material,m2,Panel MET,0.0,10600.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM06426,Material,m2,Flete a Lanco Panel MET,0.0,1800.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM06427,Material,m2,Instalación Panel MET,0.0,700.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM06428,Material,m2,PV-4 aquastop de cintac,0.0,12521.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MIM06429,Material,m2,Panel Kover pol 100mm,0.0,25000.0,0.0,Cubiertas,Acero zincalum,30/04/2025
MJA01717,Material,tir,Canal pvc vinilit 25cms.p25 (4 mt),0.0,3651.0,0.0,Hojalateria,Canales,30/04/2025
MJA03078,Material,uni,Cubeta standard,0.0,2203.0,0.0,Hojalateria,Canales,30/04/2025
MJA03213,Material,mt,Canal fe galv.#28 des= 45cm,0.0,1121.0,0.0,Hojalateria,Canales,30/04/2025
MJA03214,Material,mt,Canal fe galv.#28 des= 70cm,0.0,1570.0,0.0,Hojalateria,Canales,30/04/2025
MJA03215,Material,mt,Canal fe galv.#28 des=100cm,0.0,2243.0,0.0,Hojalateria,Canales,30/04/2025
MJA03232,Material,mt,Canal fe galv.#26 des= 45cm,0.0,1495.0,0.0,Hojalateria,Canales,30/04/2025
MJA03233,Material,mt,Canal fe galv.#26 des= 70cm,0.0,2094.0,0.0,Hojalateria,Canales,30/04/2025
MJA03234,Material,mt,Canal fe galv.#26 des=100cm,0.0,2990.0,0.0,Hojalateria,Canales,30/04/2025
MJA03235,Material,mt,Canal fe galv.#26 des=120cm,0.0,6080.0,0.0,Hojalateria,Canales,30/04/2025
MJA03569,Material,mt,Canal fe galv.#24 des= 30cm,0.0,1171.0,0.0,Hojalateria,Canales,30/04/2025
MJA03570,Material,mt,Canal fe galv.#24 des= 45cm,0.0,1775.0,0.0,Hojalateria,Canales,30/04/2025
MJA03571,Material,mt,Canal fe galv.#24 des= 70cm,0.0,2484.0,0.0,Hojalateria,Canales,30/04/2025
MJA03572,Material,mt,Canal fe galv.#24 des=100cm,0.0,3549.0,0.0,Hojalateria,Canales,30/04/2025
MJA03793,Material,mt,Canal fe galv.#28 des= 30cm,0.0,739.0,0.0,Hojalateria,Canales,30/04/2025
MJA04409,Material,ml,Canal alum. 0.7mm instalado,0.0,3640.0,0.0,Hojalateria,Canales,30/04/2025
MJA05027,Material,ml,Canal al 1/2 cana 0.7mm ins,0.0,4090.0,0.0,Hojalateria,Canales,30/04/2025
MJA06271,Material,ml,"Canal cont.al.anod.0,7mm in",0.0,4300.0,0.0,Hojalateria,Canales,30/04/2025
MJA07540,Material,mt,Canal c/pendiente 0.75 8601,0.0,20223.0,0.0,Hojalateria,Canales,30/04/2025
MJA07541,Material,mt,Canal c/pendiente 0.75 8602,0.0,20594.0,0.0,Hojalateria,Canales,30/04/2025
MJA07542,Material,mt,Canal c/pendiente 0.75 8603,0.0,20850.0,0.0,Hojalateria,Canales,30/04/2025
MJA07543,Material,mt,Canal c/pendiente 0.75 8604,0.0,21179.0,0.0,Hojalateria,Canales,30/04/2025
MJA07544,Material,mt,Canal c/pendiente 0.75 8605,0.0,21618.0,0.0,Hojalateria,Canales,30/04/2025
MJA07545,Material,mt,Canal s/pendiente 8603n,0.0,20850.0,0.0,Hojalateria,Canales,30/04/2025
MJA07546,Material,mt,Canal s/pendiente 8606n,0.0,22082.0,0.0,Hojalateria,Canales,30/04/2025
MJA07547,Material,mt,"Canal des=1219 - 0,5mm PP",0.0,4540.0,0.0,Hojalateria,Canales,30/04/2025
MJA07548,Material,uni,Gancho soporte canal A.LL PP,0.0,2750.0,0.0,Hojalateria,Canales,30/04/2025
MJB01744,Material,tir,Tub.de baj. pvc vinlit p25 (3 mt),0.0,2367.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB02862,Material,uni,Bajada cementar pvc vinilit,0.0,2369.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB03074,Material,mt,Bajada fe galv.#26 des=30cm,0.0,1017.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB03163,Material,uni,Bajada de pl 1.25x1.8 mt,0.0,944.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB03164,Material,uni,Bajada de pl 1.50x1.8 mt,0.0,1256.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB03216,Material,mt,Bajada fe galv.#28 des=30cm,0.0,739.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB03217,Material,mt,Bajada fe galv.#26 des=45cm,0.0,1495.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB03218,Material,mt,Bajada fe galv.#24 des=75cm,0.0,2662.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB03219,Material,mt,Bajada fe galv.#26 des=75cm,0.0,2243.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB03573,Material,mt,Bajada fe galv.#28 des=45cm,0.0,1121.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB03574,Material,mt,Bajada fe galv.#28 des=75cm,0.0,1682.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB04828,Material,mt,Bajada red. alum 0.7x30cm,0.0,2890.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB04829,Material,mt,Bajada rec. alum 0.7x30cm,0.0,2890.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB06272,Material,ml,"Bajada al.octog.0,7x31cm.in",0.0,4200.0,0.0,Hojalateria,Bajadas,30/04/2025
MJB06273,Material,uni,Embudillo d=160mm PP,0.0,2350.0,0.0,Hojalateria,Bajadas,30/04/2025
MJC00023,Material,mt,Forro fe galv.#26 des=23cm,0.0,933.0,0.0,Hojalateria,Forros,30/04/2025
MJC03220,Material,mt,Forro fe galv.#24 des=30cm,0.0,1627.0,0.0,Hojalateria,Forros,30/04/2025
MJC03221,Material,mt,Forro fe galv.#26 des=45cm,0.0,1495.0,0.0,Hojalateria,Forros,30/04/2025
MJC03222,Material,mt,Forro fe galv.#26 des=70cm,0.0,3218.0,0.0,Hojalateria,Forros,30/04/2025
MJC03223,Material,mt,Forro fe galv.#26 des=30cm,0.0,987.0,0.0,Hojalateria,Forros,30/04/2025
MJC03224,Material,mt,Forro fe galv.#24 des=45cm,0.0,1775.0,0.0,Hojalateria,Forros,30/04/2025
MJC03225,Material,mt,Forro fe galv.#24 des=70cm,0.0,2484.0,0.0,Hojalateria,Forros,30/04/2025
MJC03226,Material,mt,Limahoya galv.#24 des=30cm,0.0,1171.0,0.0,Hojalateria,Forros,30/04/2025
MJC03227,Material,mt,Limahoya galv.#24 des=45cm,0.0,1775.0,0.0,Hojalateria,Forros,30/04/2025
MJC03228,Material,mt,Limahoya galv.#24 des=70cm,0.0,2484.0,0.0,Hojalateria,Forros,30/04/2025
MJC03229,Material,mt,Limahoya galv.#26 des=30cm,0.0,987.0,0.0,Hojalateria,Forros,30/04/2025
MJC03230,Material,mt,Limahoya galv.#26 des=45cm,0.0,1495.0,0.0,Hojalateria,Forros,30/04/2025
MJC03231,Material,mt,Limahoya galv.#26 des=70cm,0.0,2094.0,0.0,Hojalateria,Forros,30/04/2025
MJC03575,Material,mt,Forro fe galv.#28 des=30cm,0.0,739.0,0.0,Hojalateria,Forros,30/04/2025
MJC03576,Material,mt,Forro fe galv.#28 des=45cm,0.0,1121.0,0.0,Hojalateria,Forros,30/04/2025
MJC03577,Material,mt,Forro fe galv.#28 des=70cm,0.0,1570.0,0.0,Hojalateria,Forros,30/04/2025
MJC03578,Material,m2,"Forro Fe Galv. 0,6mm",0.0,8690.0,0.0,Hojalateria,Forros,30/04/2025
MJC03579,Material,m2,Forro Prepintado 0.5mm,0.0,7339.0,0.0,Hojalateria,Forros,30/04/2025
MJC03580,Material,ml,"Caballete des=607 - 0,5mm PP",0.0,3870.0,0.0,Hojalateria,Forros,30/04/2025
MJC03581,Material,mt,"Forro Atraque des=406 - 0,5mm PP",0.0,1670.0,0.0,Hojalateria,Forros,30/04/2025
MJC03582,Material,mt,"Forro coronacion des=406 - 0,5mm PP",0.0,1670.0,0.0,Hojalateria,Forros,30/04/2025
MJC03583,Material,mt,"Forro coronación des=1219 - 0,5mm PP",0.0,4540.0,0.0,Hojalateria,Forros,30/04/2025
MJC03584,Material,mt,"Trascara lisa des=607 - 0,5mm PP",0.0,2390.0,0.0,Hojalateria,Forros,30/04/2025
MJC03585,Material,mt,"Cortagoteras des=303 - 0,5mm PP",0.0,1320.0,0.0,Hojalateria,Forros,30/04/2025
MJC03586,Material,mt,"Forro remate des=150 - 0,5mm PP",0.0,785.0,0.0,Hojalateria,Forros,30/04/2025
MJC03587,Material,mt,"Forro Remate des=220 - 0,5mm PP",0.0,3000.0,0.0,Hojalateria,Forros,30/04/2025
MJD00312,Material,uni,Abrazadera galv. 160mm,0.0,4357.0,0.0,Hojalateria,Otros,30/04/2025
MJD01724,Material,uni,Union canaleta pvc vinilit p25,0.0,711.0,0.0,Hojalateria,Otros,30/04/2025
MJD01725,Material,uni,Tapa canal derecha pvc vini,0.0,624.0,0.0,Hojalateria,Otros,30/04/2025
MJD01738,Material,uni,Gancho pvc vinilit p25,0.0,641.0,0.0,Hojalateria,Otros,30/04/2025
MJD01742,Material,uni,Tapa canal izquierda pvc vi,0.0,624.0,0.0,Hojalateria,Otros,30/04/2025
MJD01748,Material,uni,"Codo 67,5 m-h pvc vinilit p",0.0,1164.0,0.0,Hojalateria,Otros,30/04/2025
MJD01754,Material,uni,Embudo p/baj.pvc vinil. p25,0.0,1255.0,0.0,Hojalateria,Otros,30/04/2025
MJD01760,Material,uni,Abrazadera pvc vinilit p25,0.0,456.0,0.0,Hojalateria,Otros,30/04/2025
MJD01766,Material,uni,"Codo 87,5 m-h pvc vinilit p25",0.0,1131.0,0.0,Hojalateria,Otros,30/04/2025
MJD02861,Material,uni,Cubeta standard,0.0,2628.0,0.0,Hojalateria,Otros,30/04/2025
MJD03169,Material,uni,"Abrazadera bajadas 1 1/2""",0.0,162.0,0.0,Hojalateria,Otros,30/04/2025
MJD04109,Material,uni,Gancho p/canal-pintados,0.0,1628.0,0.0,Hojalateria,Otros,30/04/2025
MJD04194,Material,kg,Plancha hojalata 0.21 mm,0.0,495.0,0.0,Hojalateria,Otros,30/04/2025
MJD04195,Material,kg,Plancha hojalata 0.23 mm,0.0,427.0,0.0,Hojalateria,Otros,30/04/2025
MJD05876,Material,uni,"Sombrerete 5"" fe galv.",0.0,889.0,0.0,Hojalateria,Otros,30/04/2025
MJD05877,Material,uni,"Sombrerete 4"" fe galv.",0.0,740.0,0.0,Hojalateria,Otros,30/04/2025
MJD05878,Material,mt,"Ducto ventilac. 4"" fe galv.",0.0,748.0,0.0,Hojalateria,Otros,30/04/2025
MJD05879,Material,mt,"Ducto ventilac. 5"" fe galv.",0.0,986.0,0.0,Hojalateria,Otros,30/04/2025
MJD05880,Material,uni,"Arandela fe galv. 4"" y 5""",0.0,392.0,0.0,Hojalateria,Otros,30/04/2025
MJD05881,Material,uni,"gorro ductos 4""",0.0,4380.0,0.0,Hojalateria,Otros,30/04/2025
MJD05882,Material,uni,Manto extractores 1x2m,0.0,3800.0,0.0,Hojalateria,Otros,30/04/2025
MJD05883,Material,uni,Anillos eolicos,0.0,4300.0,0.0,Hojalateria,Otros,30/04/2025
MJD05884,Material,m2,Barra omega compresión,0.0,1250.0,0.0,Hojalateria,Otros,30/04/2025
MJD05885,Material,ml,"Forro cubreriel des=607 - 0,5mm PP",0.0,3870.0,0.0,Hojalateria,Otros,30/04/2025
MJD05886,Material,ml,Base reductora Eolico de cuadrado a circular,0.0,21300.0,0.0,Hojalateria,Otros,30/04/2025
MKA00342,Material,m2,Puerta exit modelo lisa pin,0.0,10382.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01372,Material,m2,Cholguan encina pino,0.0,4660.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01550,Material,uni,Puerta laurel terc 2.1x0.7m,0.0,8375.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01552,Material,uni,Puerta laurel terc 2.1x0.8m,0.0,18723.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01554,Material,uni,Puerta laurel terc 2.1x0.6m,0.0,7179.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01556,Material,m2,Puerta laurel terc ambas ca,0.0,15320.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01563,Material,m2,Puerta cholguan encina laur,0.0,9950.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01569,Material,m2,Puerta Raulí 85x200 cm,0.0,138730.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01575,Material,m2,Puerta cholg encina pino ex,0.0,7150.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01584,Material,m2,Puerta cholg encina pino in,0.0,7150.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01616,Material,m2,Puerta cholg. liso laure.ex,0.0,9620.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01663,Material,m2,Puerta cholg.liso laur. int,0.0,6715.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01695,Material,m2,Puerta Seguridad Turfens 86x200,0.0,75622.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01696,Material,m2,Puerta Jeld Wen 75x210,0.0,54872.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01697,Material,uni,Puerta Bash F60 PCF-60-10D,0.0,523800.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01719,Material,m2,Puerta cholg liso pino inte,0.0,6547.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01741,Material,m2,Puerta terc laur pino inter,0.0,12325.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01747,Material,m2,Puerta terc laur laur inter,0.0,15320.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01757,Material,m2,Puerta fuego f-30 c/marco,0.0,54530.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01763,Material,m2,Puerta pasteur interior,0.0,18380.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01775,Material,m2,Puerta terzian 4mm pino,0.0,8200.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA01807,Material,m2,Puerta terzian 4mm laurelia,0.0,10970.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA02094,Material,m2,Puerta nativa exterior 45mm,0.0,10082.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA02169,Material,uni,Puerta CM termoaisladas,0.0,1732222.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA02207,Material,uni,Puerta Abatir termoaisladas,0.0,1042500.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA02249,Material,uni,Puerta corred 3 h 205x288,0.0,127379.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA02256,Material,uni,Puerta corred 3 h 205x222,0.0,112700.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03004,Material,m2,Cholguan encina laurelia,0.0,5160.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03138,Material,m2,Cholguan liso pino,0.0,4380.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03140,Material,m2,Cholguan liso laurelia,0.0,4880.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03706,Material,m2,Cholguan liso bat pino int.,0.0,5041.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03707,Material,m2,Cholguan liso bat laurel in,0.0,5566.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03708,Material,m2,Cholguan encina bat pino in,0.0,5381.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03709,Material,m2,Cholguan enci bat laurel in,0.0,5919.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03710,Material,uni,Terciado pino pino int,0.0,15958.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03711,Material,m2,Terciado pino laurelia int,0.0,9390.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03712,Material,m2,Terciado pino pino ext,0.0,9939.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03713,Material,m2,Terciado pino laurelia ext,0.0,10328.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03714,Material,m2,Cholguan liso bat pino ext,0.0,5041.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03715,Material,m2,Cholguan liso bat laurel ex,0.0,5566.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03716,Material,m2,Cholguan encina bat pino ex,0.0,5381.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA03717,Material,m2,Cholguan enci bat laurel ex,0.0,5566.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA04779,Material,uni,Stal 70 mate 2h v.3mm 2x1.9,0.0,105300.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA04780,Material,uni,Stal 70 mate vd 5mm 2.4x2.1,0.0,131600.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA04781,Material,uni,Stal 70 r bco v.5mm 2.4x2.3,0.0,165700.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA04782,Material,uni,Stal 90 champ. cris.5 3x2.4,0.0,224000.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA04783,Material,uni,Stal 90 bron cris.6 4.8x2.4,0.0,376650.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05022,Material,uni,Corred.8000 2hj.v.5mm 2x2mt,0.0,95450.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05026,Material,uni,Cor.stal64 2h.v.4mm 1.4x1.4,0.0,49300.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05644,Material,uni,"Puerta insigne 0,60x2,00 mt",0.0,6393.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05645,Material,uni,"Puerta insigne 0,65x2,00 mt",0.0,6926.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05646,Material,uni,"Puerta Placarol 0,85x2,10 m",0.0,17028.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05647,Material,uni,"Puerta Placarol 0,9x2,1 m",0.0,19870.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05648,Material,uni,"Puerta Placarol 0,75x2,10 m",0.0,15949.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05649,Material,uni,"Puerta Placarol 1,0x2,1m",0.0,38320.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05650,Material,uni,Puerta especial placarol 90x240,0.0,93246.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05651,Material,uni,Puerta placarol 100x230,0.0,62873.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05652,Material,uni,Puerta placarol 90x230,0.0,54230.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05653,Material,uni,Puerta placarol 80x230,0.0,45872.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05654,Material,uni,Puerta Jeldwen 85x210,0.0,21877.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05804,Material,uni,"Puerta Terciado Pino 0,70x2,10 mt",0.0,14320.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05805,Material,uni,"Puerta insigne 0,75x2,00 mt",0.0,7991.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05806,Material,uni,"Puerta insigne 0,85x2,00 mt",0.0,8524.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05807,Material,uni,"Puerta insigne 0,85x2,00 mt",0.0,9057.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA05808,Material,uni,"Puerta Terciado Pino 0,90x2,00 mt",0.0,9590.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06034,Material,m2,Puerta exit classit euc. 45,0.0,10742.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06035,Material,m2,Puerta exit enci castell 45,0.0,35672.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06747,Material,m2,Puerta alerce,0.0,100000.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06748,Material,uni,Puerta tablero pino,0.0,39899.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06771,Material,uni,Puerta metalica incombustib,0.0,114000.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06772,Material,uni,Puerta acero seguridad,0.0,89000.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06927,Material,m2,Terzian liso bat pino int.,0.0,6503.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06928,Material,m2,Terzian liso laurelia int.,0.0,7153.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06941,Material,uni,"Puerta melamin 19 0,40x0,70",0.0,4930.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06942,Material,uni,"Puerta melamin 19 0,50x0,90",0.0,7922.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06943,Material,uni,"Puerta melamin 19 0,50x1,10",0.0,9840.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06944,Material,uni,"Puerta cholguan base blanca 2,00x0,65",0.0,7865.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06945,Material,uni,"Puerta cholguan base bc. 2,00x0,70",0.0,8175.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06946,Material,uni,"Puerta cholguan base bc. 2,00x0,75",0.0,8480.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06948,Material,uni,Puerta exit MDF,0.0,22990.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06949,Material,uni,Puerta  cor. cris.inc.al. mate 205x150,0.0,77220.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06950,Material,uni,Puerta cor.cris.inc.al mate 205x180,0.0,83838.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06951,Material,uni,Puerta cor.cris.inc.al.mate 205x195,0.0,87145.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06953,Material,uni,Puerta cor.cris.inc.al.b. 205x150,0.0,88803.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06954,Material,uni,Puerta cor.cris.inc.al.b. 205x180,0.0,96414.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06955,Material,uni,Puerta cor.cris.inc.al.b. 205x95,0.0,100217.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06956,Material,uni,Puerta seccional 245x250 cm.,0.0,700000.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKA06957,Material,uni,Puerta Masotine HDF 85x210,0.0,32662.0,0.0,Puertas y ventanas,Puertas,30/04/2025
MKB00138,Material,m2,Ventana rauli 2hoj 1x1 mt,0.0,10169.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01168,Material,uni,Vent tech s/alet gzl 78x98,0.0,135786.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01224,Material,uni,Vent tech s/aleta gzl 55x78,0.0,115122.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01225,Material,uni,Vent tech s/ale gzl 114x118,0.0,180747.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01226,Material,uni,Cerco tejado ondul/edh/102,0.0,31206.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01227,Material,uni,Cerco tejado ondul/edh/606,0.0,44541.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01983,Material,uni,Vent tech c/alett ggl 78x98,0.0,189431.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01984,Material,uni,Vent tech c/alet ggl 78x140,0.0,224092.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01985,Material,uni,Vent tech c/ale ggl 134x140,0.0,275701.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01986,Material,uni,Cerco tejado liso eds-304,0.0,36152.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01987,Material,uni,Cerco tejado ondul edh-308,0.0,42840.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01988,Material,uni,Cerco tejado ondul edh-608,0.0,52655.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB01989,Material,uni,Cerco tejado liso edl-808,0.0,37778.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02110,Material,uni,"Vent corred an/br 0,50x0,91",0.0,17288.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02123,Material,uni,Vent corred an/bron 100x121,0.0,27206.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02143,Material,uni,Ventana corr an/bro 114x151,0.0,32914.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02149,Material,uni,Vent corred an/bron 122x136,0.0,32295.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02219,Material,uni,"Vent celos an/bro 0,55x0,46",0.0,11489.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02225,Material,uni,"Vent celos an/bro 0,92x0,61",0.0,15100.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02237,Material,uni,Ventana corred 2hoj 150x121,0.0,41891.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02243,Material,uni,Ventana corred 2hoj 150x151,0.0,47158.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02445,Material,uni,"Ventan celos an/br 108x0,46",0.0,14835.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02874,Material,uni,Ventana cel.cris.stip al.m. 0.59x0.61,0.0,12780.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
MKB02878,Material,uni,Stal 70 mate 2h v.3mm 2x1.9,0.0,125500.0,0.0,Puertas y ventanas,Ventanas,30/04/2025
